"global_step","251221_A2C - train/final_recall","251221_A2C - train/final_recall__MIN","251221_A2C - train/final_recall__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"913500","0.18136315047740936","0.18136315047740936","0.18136315047740936","1826","1826","1826"
"914000","0.24364447593688965","0.24364447593688965","0.24364447593688965","1827","1827","1827"
"914500","0.2012213170528412","0.2012213170528412","0.2012213170528412","1828","1828","1828"
"915000","0.20172233879566193","0.20172233879566193","0.20172233879566193","1829","1829","1829"
"915500","0.2754002809524536","0.2754002809524536","0.2754002809524536","1830","1830","1830"
"916000","0.17354445159435272","0.17354445159435272","0.17354445159435272","1831","1831","1831"
"916500","0.3416886627674103","0.3416886627674103","0.3416886627674103","1832","1832","1832"
"917000","0.21464788913726807","0.21464788913726807","0.21464788913726807","1833","1833","1833"
"917500","0.23642519116401672","0.23642519116401672","0.23642519116401672","1834","1834","1834"
"918000","0.255659818649292","0.255659818649292","0.255659818649292","1835","1835","1835"
"918500","0.12529748678207397","0.12529748678207397","0.12529748678207397","1836","1836","1836"
"919000","0.21561072766780853","0.21561072766780853","0.21561072766780853","1837","1837","1837"
"919500","0.3556358814239502","0.3556358814239502","0.3556358814239502","1838","1838","1838"
"920000","0.20502367615699768","0.20502367615699768","0.20502367615699768","1839","1839","1839"
"920500","0.23019634187221527","0.23019634187221527","0.23019634187221527","1840","1840","1840"
"921000","0.13610738515853882","0.13610738515853882","0.13610738515853882","1841","1841","1841"
"921500","0.17144884169101715","0.17144884169101715","0.17144884169101715","1842","1842","1842"
"922000","0.13165955245494843","0.13165955245494843","0.13165955245494843","1843","1843","1843"
"922500","0.17624756693840027","0.17624756693840027","0.17624756693840027","1844","1844","1844"
"923000","0.36886343359947205","0.36886343359947205","0.36886343359947205","1845","1845","1845"
"923500","0.29602137207984924","0.29602137207984924","0.29602137207984924","1846","1846","1846"
"924000","0.19947053492069244","0.19947053492069244","0.19947053492069244","1847","1847","1847"
"924500","0.14916880428791046","0.14916880428791046","0.14916880428791046","1848","1848","1848"
"925000","0.17397156357765198","0.17397156357765198","0.17397156357765198","1849","1849","1849"
"925500","0.18973562121391296","0.18973562121391296","0.18973562121391296","1850","1850","1850"
"926000","0.16398264467716217","0.16398264467716217","0.16398264467716217","1851","1851","1851"
"926500","0.06792452931404114","0.06792452931404114","0.06792452931404114","1852","1852","1852"
"927000","0.3511504828929901","0.3511504828929901","0.3511504828929901","1853","1853","1853"
"927500","0.2533460855484009","0.2533460855484009","0.2533460855484009","1854","1854","1854"
"928000","0.2697235345840454","0.2697235345840454","0.2697235345840454","1855","1855","1855"
"928500","0.18838569521903992","0.18838569521903992","0.18838569521903992","1856","1856","1856"
"929000","0.28226011991500854","0.28226011991500854","0.28226011991500854","1857","1857","1857"
"929500","0.20459289848804474","0.20459289848804474","0.20459289848804474","1858","1858","1858"
"930000","0.15904486179351807","0.15904486179351807","0.15904486179351807","1859","1859","1859"
"930500","0.2957240045070648","0.2957240045070648","0.2957240045070648","1860","1860","1860"
"931000","0.22792138159275055","0.22792138159275055","0.22792138159275055","1861","1861","1861"
"931500","0.20550097525119781","0.20550097525119781","0.20550097525119781","1862","1862","1862"
"932000","0.3396364748477936","0.3396364748477936","0.3396364748477936","1863","1863","1863"
"932500","0.2825046181678772","0.2825046181678772","0.2825046181678772","1864","1864","1864"
"933000","0.211493119597435","0.211493119597435","0.211493119597435","1865","1865","1865"
"933500","0.17696484923362732","0.17696484923362732","0.17696484923362732","1866","1866","1866"
"934000","0.27557373046875","0.27557373046875","0.27557373046875","1867","1867","1867"
"934500","0.25064319372177124","0.25064319372177124","0.25064319372177124","1868","1868","1868"
"935000","0.2839891016483307","0.2839891016483307","0.2839891016483307","1869","1869","1869"
"935500","0.18958555161952972","0.18958555161952972","0.18958555161952972","1870","1870","1870"
"936000","0.252824604511261","0.252824604511261","0.252824604511261","1871","1871","1871"
"936500","0.12791185081005096","0.12791185081005096","0.12791185081005096","1872","1872","1872"
"937000","0.17104321718215942","0.17104321718215942","0.17104321718215942","1873","1873","1873"
"937500","0.1771697849035263","0.1771697849035263","0.1771697849035263","1874","1874","1874"
"938000","0.23036566376686096","0.23036566376686096","0.23036566376686096","1875","1875","1875"
"938500","0.27901142835617065","0.27901142835617065","0.27901142835617065","1876","1876","1876"
"939000","0.18552835285663605","0.18552835285663605","0.18552835285663605","1877","1877","1877"
"939500","0.16302838921546936","0.16302838921546936","0.16302838921546936","1878","1878","1878"
"940000","0.19408276677131653","0.19408276677131653","0.19408276677131653","1879","1879","1879"
"940500","0.22113960981369019","0.22113960981369019","0.22113960981369019","1880","1880","1880"
"941000","0.19557608664035797","0.19557608664035797","0.19557608664035797","1881","1881","1881"
"941500","0.2188573181629181","0.2188573181629181","0.2188573181629181","1882","1882","1882"
"942000","0.17707163095474243","0.17707163095474243","0.17707163095474243","1883","1883","1883"
"942500","0.2533460855484009","0.2533460855484009","0.2533460855484009","1884","1884","1884"
"943000","0.20093946158885956","0.20093946158885956","0.20093946158885956","1885","1885","1885"
"943500","0.2029123157262802","0.2029123157262802","0.2029123157262802","1886","1886","1886"
"944000","0.11993703991174698","0.11993703991174698","0.11993703991174698","1887","1887","1887"
"944500","0.234964057803154","0.234964057803154","0.234964057803154","1888","1888","1888"
"945000","0.1389932930469513","0.1389932930469513","0.1389932930469513","1889","1889","1889"
"945500","0.38411077857017517","0.38411077857017517","0.38411077857017517","1890","1890","1890"
"946000","0.1555480808019638","0.1555480808019638","0.1555480808019638","1891","1891","1891"
"946500","0.23622260987758636","0.23622260987758636","0.23622260987758636","1892","1892","1892"
"947000","0.17185087502002716","0.17185087502002716","0.17185087502002716","1893","1893","1893"
"947500","0.19371600449085236","0.19371600449085236","0.19371600449085236","1894","1894","1894"
"948000","0.3220234513282776","0.3220234513282776","0.3220234513282776","1895","1895","1895"
"948500","0.20021362602710724","0.20021362602710724","0.20021362602710724","1896","1896","1896"
"949000","0.25572657585144043","0.25572657585144043","0.25572657585144043","1897","1897","1897"
"949500","0.2038416564464569","0.2038416564464569","0.2038416564464569","1898","1898","1898"
"950000","0.16664427518844604","0.16664427518844604","0.16664427518844604","1899","1899","1899"
"950500","0.23818551003932953","0.23818551003932953","0.23818551003932953","1900","1900","1900"
"951000","0.17304982244968414","0.17304982244968414","0.17304982244968414","1901","1901","1901"
"951500","0.2712332308292389","0.2712332308292389","0.2712332308292389","1902","1902","1902"
"952000","0.20635929703712463","0.20635929703712463","0.20635929703712463","1903","1903","1903"
"952500","0.041698113083839417","0.041698113083839417","0.041698113083839417","1904","1904","1904"
"953000","0.17311541736125946","0.17311541736125946","0.17311541736125946","1905","1905","1905"
"953500","0.15628546476364136","0.15628546476364136","0.15628546476364136","1906","1906","1906"
"954000","0.20371852815151215","0.20371852815151215","0.20371852815151215","1907","1907","1907"
"954500","0.10838809609413147","0.10838809609413147","0.10838809609413147","1908","1908","1908"
"955000","0.25072887539863586","0.25072887539863586","0.25072887539863586","1909","1909","1909"
"955500","0.17686238884925842","0.17686238884925842","0.17686238884925842","1910","1910","1910"
"956000","0.2947915196418762","0.2947915196418762","0.2947915196418762","1911","1911","1911"
"956500","0.17885375022888184","0.17885375022888184","0.17885375022888184","1912","1912","1912"
"957000","0.17483660578727722","0.17483660578727722","0.17483660578727722","1913","1913","1913"
"957500","0.2761024236679077","0.2761024236679077","0.2761024236679077","1914","1914","1914"
"958000","0.13740412890911102","0.13740412890911102","0.13740412890911102","1915","1915","1915"
"958500","0.1145855188369751","0.1145855188369751","0.1145855188369751","1916","1916","1916"
"959000","0.28459176421165466","0.28459176421165466","0.28459176421165466","1917","1917","1917"
"959500","0.2503858804702759","0.2503858804702759","0.2503858804702759","1918","1918","1918"
"960000","0.1816968321800232","0.1816968321800232","0.1816968321800232","1919","1919","1919"
"960500","0.2870078980922699","0.2870078980922699","0.2870078980922699","1920","1920","1920"
"961000","0.22519873082637787","0.22519873082637787","0.22519873082637787","1921","1921","1921"
"961500","0.17104321718215942","0.17104321718215942","0.17104321718215942","1922","1922","1922"
"962000","0.30067527294158936","0.30067527294158936","0.30067527294158936","1923","1923","1923"
"962500","0.21661971509456635","0.21661971509456635","0.21661971509456635","1924","1924","1924"
"963000","0.18273402750492096","0.18273402750492096","0.18273402750492096","1925","1925","1925"
"963500","0.1641184389591217","0.1641184389591217","0.1641184389591217","1926","1926","1926"
"964000","0.28343501687049866","0.28343501687049866","0.28343501687049866","1927","1927","1927"
"964500","0.14070257544517517","0.14070257544517517","0.14070257544517517","1928","1928","1928"
"965000","0.2179207056760788","0.2179207056760788","0.2179207056760788","1929","1929","1929"
"965500","0.23060257732868195","0.23060257732868195","0.23060257732868195","1930","1930","1930"
"966000","0.17112848162651062","0.17112848162651062","0.17112848162651062","1931","1931","1931"
"966500","0.05735849216580391","0.05735849216580391","0.05735849216580391","1932","1932","1932"
"967000","0.21617528796195984","0.21617528796195984","0.21617528796195984","1933","1933","1933"
"967500","0.23274564743041992","0.23274564743041992","0.23274564743041992","1934","1934","1934"
"968000","0.21420280635356903","0.21420280635356903","0.21420280635356903","1935","1935","1935"
"968500","0.14051522314548492","0.14051522314548492","0.14051522314548492","1936","1936","1936"
"969000","0.16011925041675568","0.16011925041675568","0.16011925041675568","1937","1937","1937"
"969500","0.16976064443588257","0.16976064443588257","0.16976064443588257","1938","1938","1938"
"970000","0.22899837791919708","0.22899837791919708","0.22899837791919708","1939","1939","1939"
"970500","0.18161341547966003","0.18161341547966003","0.18161341547966003","1940","1940","1940"
"971000","0.17611056566238403","0.17611056566238403","0.17611056566238403","1941","1941","1941"
"971500","0.18333843350410461","0.18333843350410461","0.18333843350410461","1942","1942","1942"
"972000","0.1796749085187912","0.1796749085187912","0.1796749085187912","1943","1943","1943"
"972500","0.17068490386009216","0.17068490386009216","0.17068490386009216","1944","1944","1944"
"973000","0.1411336213350296","0.1411336213350296","0.1411336213350296","1945","1945","1945"
"973500","0.22508633136749268","0.22508633136749268","0.22508633136749268","1946","1946","1946"
"974000","0.10831078141927719","0.10831078141927719","0.10831078141927719","1947","1947","1947"
"974500","0.17762459814548492","0.17762459814548492","0.17762459814548492","1948","1948","1948"
"975000","0.24910426139831543","0.24910426139831543","0.24910426139831543","1949","1949","1949"
"975500","0.2533460855484009","0.2533460855484009","0.2533460855484009","1950","1950","1950"
"976000","0.2009841650724411","0.2009841650724411","0.2009841650724411","1951","1951","1951"
"976500","0.140251025557518","0.140251025557518","0.140251025557518","1952","1952","1952"
"977000","0.16417278349399567","0.16417278349399567","0.16417278349399567","1953","1953","1953"
"977500","0.2677692174911499","0.2677692174911499","0.2677692174911499","1954","1954","1954"
"978000","0.2982299327850342","0.2982299327850342","0.2982299327850342","1955","1955","1955"
"978500","0.2268122136592865","0.2268122136592865","0.2268122136592865","1956","1956","1956"
"979000","0.28716138005256653","0.28716138005256653","0.28716138005256653","1957","1957","1957"
"979500","0.1578393578529358","0.1578393578529358","0.1578393578529358","1958","1958","1958"
"980000","0.2191695272922516","0.2191695272922516","0.2191695272922516","1959","1959","1959"
"980500","0.24993184208869934","0.24993184208869934","0.24993184208869934","1960","1960","1960"
"981000","0.2168288677930832","0.2168288677930832","0.2168288677930832","1961","1961","1961"
