"global_step","251221_A2C - train/final_feat_cross","251221_A2C - train/final_feat_cross__MIN","251221_A2C - train/final_feat_cross__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"938000","2.220379590988159","2.220379590988159","2.220379590988159","1875","1875","1875"
"938500","2.3691439628601074","2.3691439628601074","2.3691439628601074","1876","1876","1876"
"939000","2.176353931427002","2.176353931427002","2.176353931427002","1877","1877","1877"
"939500","2.3619863986968994","2.3619863986968994","2.3619863986968994","1878","1878","1878"
"940000","2.1873092651367188","2.1873092651367188","2.1873092651367188","1879","1879","1879"
"940500","2.583495855331421","2.583495855331421","2.583495855331421","1880","1880","1880"
"941000","2.3882968425750732","2.3882968425750732","2.3882968425750732","1881","1881","1881"
"941500","2.394406795501709","2.394406795501709","2.394406795501709","1882","1882","1882"
"942000","2.5629138946533203","2.5629138946533203","2.5629138946533203","1883","1883","1883"
"942500","2.4205429553985596","2.4205429553985596","2.4205429553985596","1884","1884","1884"
"943000","2.290520668029785","2.290520668029785","2.290520668029785","1885","1885","1885"
"943500","2.3213248252868652","2.3213248252868652","2.3213248252868652","1886","1886","1886"
"944000","2.4350388050079346","2.4350388050079346","2.4350388050079346","1887","1887","1887"
"944500","2.071153402328491","2.071153402328491","2.071153402328491","1888","1888","1888"
"945000","2.055973768234253","2.055973768234253","2.055973768234253","1889","1889","1889"
"945500","2.6871554851531982","2.6871554851531982","2.6871554851531982","1890","1890","1890"
"946000","2.085908889770508","2.085908889770508","2.085908889770508","1891","1891","1891"
"946500","2.32146954536438","2.32146954536438","2.32146954536438","1892","1892","1892"
"947000","1.9518742561340332","1.9518742561340332","1.9518742561340332","1893","1893","1893"
"947500","2.0665123462677","2.0665123462677","2.0665123462677","1894","1894","1894"
"948000","2.102599620819092","2.102599620819092","2.102599620819092","1895","1895","1895"
"948500","2.3215675354003906","2.3215675354003906","2.3215675354003906","1896","1896","1896"
"949000","2.104815721511841","2.104815721511841","2.104815721511841","1897","1897","1897"
"949500","2.0738158226013184","2.0738158226013184","2.0738158226013184","1898","1898","1898"
"950000","2.063040018081665","2.063040018081665","2.063040018081665","1899","1899","1899"
"950500","2.0054688453674316","2.0054688453674316","2.0054688453674316","1900","1900","1900"
"951000","2.159146785736084","2.159146785736084","2.159146785736084","1901","1901","1901"
"951500","2.246433973312378","2.246433973312378","2.246433973312378","1902","1902","1902"
"952000","2.1463069915771484","2.1463069915771484","2.1463069915771484","1903","1903","1903"
"952500","2.013792037963867","2.013792037963867","2.013792037963867","1904","1904","1904"
"953000","2.290151357650757","2.290151357650757","2.290151357650757","1905","1905","1905"
"953500","2.0510458946228027","2.0510458946228027","2.0510458946228027","1906","1906","1906"
"954000","2.029963254928589","2.029963254928589","2.029963254928589","1907","1907","1907"
"954500","2.3484997749328613","2.3484997749328613","2.3484997749328613","1908","1908","1908"
"955000","2.3514719009399414","2.3514719009399414","2.3514719009399414","1909","1909","1909"
"955500","2.5489869117736816","2.5489869117736816","2.5489869117736816","1910","1910","1910"
"956000","2.067391872406006","2.067391872406006","2.067391872406006","1911","1911","1911"
"956500","1.9177531003952026","1.9177531003952026","1.9177531003952026","1912","1912","1912"
"957000","2.102976083755493","2.102976083755493","2.102976083755493","1913","1913","1913"
"957500","2.5514698028564453","2.5514698028564453","2.5514698028564453","1914","1914","1914"
"958000","2.124048948287964","2.124048948287964","2.124048948287964","1915","1915","1915"
"958500","2.5943613052368164","2.5943613052368164","2.5943613052368164","1916","1916","1916"
"959000","2.0914816856384277","2.0914816856384277","2.0914816856384277","1917","1917","1917"
"959500","2.2650866508483887","2.2650866508483887","2.2650866508483887","1918","1918","1918"
"960000","2.177706718444824","2.177706718444824","2.177706718444824","1919","1919","1919"
"960500","2.034435749053955","2.034435749053955","2.034435749053955","1920","1920","1920"
"961000","2.2813379764556885","2.2813379764556885","2.2813379764556885","1921","1921","1921"
"961500","2.445686101913452","2.445686101913452","2.445686101913452","1922","1922","1922"
"962000","2.0672667026519775","2.0672667026519775","2.0672667026519775","1923","1923","1923"
"962500","2.349686861038208","2.349686861038208","2.349686861038208","1924","1924","1924"
"963000","2.1870877742767334","2.1870877742767334","2.1870877742767334","1925","1925","1925"
"963500","2.0501708984375","2.0501708984375","2.0501708984375","1926","1926","1926"
"964000","2.2843499183654785","2.2843499183654785","2.2843499183654785","1927","1927","1927"
"964500","2.6516878604888916","2.6516878604888916","2.6516878604888916","1928","1928","1928"
"965000","2.4041943550109863","2.4041943550109863","2.4041943550109863","1929","1929","1929"
"965500","2.018533229827881","2.018533229827881","2.018533229827881","1930","1930","1930"
"966000","2.292081832885742","2.292081832885742","2.292081832885742","1931","1931","1931"
"966500","2.004121780395508","2.004121780395508","2.004121780395508","1932","1932","1932"
"967000","2.2614006996154785","2.2614006996154785","2.2614006996154785","1933","1933","1933"
"967500","2.4514517784118652","2.4514517784118652","2.4514517784118652","1934","1934","1934"
"968000","2.2788732051849365","2.2788732051849365","2.2788732051849365","1935","1935","1935"
"968500","2.5223519802093506","2.5223519802093506","2.5223519802093506","1936","1936","1936"
"969000","2.15008807182312","2.15008807182312","2.15008807182312","1937","1937","1937"
"969500","2.1322450637817383","2.1322450637817383","2.1322450637817383","1938","1938","1938"
"970000","2.3510515689849854","2.3510515689849854","2.3510515689849854","1939","1939","1939"
"970500","2.1281633377075195","2.1281633377075195","2.1281633377075195","1940","1940","1940"
"971000","2.170025587081909","2.170025587081909","2.170025587081909","1941","1941","1941"
"971500","2.2419092655181885","2.2419092655181885","2.2419092655181885","1942","1942","1942"
"972000","2.157604932785034","2.157604932785034","2.157604932785034","1943","1943","1943"
"972500","2.2218945026397705","2.2218945026397705","2.2218945026397705","1944","1944","1944"
"973000","1.9877923727035522","1.9877923727035522","1.9877923727035522","1945","1945","1945"
"973500","2.384037971496582","2.384037971496582","2.384037971496582","1946","1946","1946"
"974000","2.351815700531006","2.351815700531006","2.351815700531006","1947","1947","1947"
"974500","2.185120105743408","2.185120105743408","2.185120105743408","1948","1948","1948"
"975000","2.405895709991455","2.405895709991455","2.405895709991455","1949","1949","1949"
"975500","2.4972078800201416","2.4972078800201416","2.4972078800201416","1950","1950","1950"
"976000","2.11468243598938","2.11468243598938","2.11468243598938","1951","1951","1951"
"976500","2.4320719242095947","2.4320719242095947","2.4320719242095947","1952","1952","1952"
"977000","2.0916669368743896","2.0916669368743896","2.0916669368743896","1953","1953","1953"
"977500","2.225900411605835","2.225900411605835","2.225900411605835","1954","1954","1954"
"978000","2.0071752071380615","2.0071752071380615","2.0071752071380615","1955","1955","1955"
"978500","2.0501866340637207","2.0501866340637207","2.0501866340637207","1956","1956","1956"
"979000","2.024495840072632","2.024495840072632","2.024495840072632","1957","1957","1957"
"979500","2.174109935760498","2.174109935760498","2.174109935760498","1958","1958","1958"
"980000","2.374171495437622","2.374171495437622","2.374171495437622","1959","1959","1959"
"980500","2.1340556144714355","2.1340556144714355","2.1340556144714355","1960","1960","1960"
"981000","2.374788522720337","2.374788522720337","2.374788522720337","1961","1961","1961"
"981500","2.255991220474243","2.255991220474243","2.255991220474243","1962","1962","1962"
"982000","2.406559467315674","2.406559467315674","2.406559467315674","1963","1963","1963"
"982500","2.582916021347046","2.582916021347046","2.582916021347046","1964","1964","1964"
"983000","2.257113456726074","2.257113456726074","2.257113456726074","1965","1965","1965"
"983500","2.129744529724121","2.129744529724121","2.129744529724121","1966","1966","1966"
"984000","2.2764251232147217","2.2764251232147217","2.2764251232147217","1967","1967","1967"
"984500","2.133671522140503","2.133671522140503","2.133671522140503","1968","1968","1968"
"985000","2.138317346572876","2.138317346572876","2.138317346572876","1969","1969","1969"
"985500","2.505635976791382","2.505635976791382","2.505635976791382","1970","1970","1970"
"986000","2.3976669311523438","2.3976669311523438","2.3976669311523438","1971","1971","1971"
"986500","2.5061721801757812","2.5061721801757812","2.5061721801757812","1972","1972","1972"
"987000","2.0374934673309326","2.0374934673309326","2.0374934673309326","1973","1973","1973"
"987500","2.1459457874298096","2.1459457874298096","2.1459457874298096","1974","1974","1974"
"988000","2.1009421348571777","2.1009421348571777","2.1009421348571777","1975","1975","1975"
"988500","2.115264892578125","2.115264892578125","2.115264892578125","1976","1976","1976"
"989000","2.14884090423584","2.14884090423584","2.14884090423584","1977","1977","1977"
"989500","2.4359030723571777","2.4359030723571777","2.4359030723571777","1978","1978","1978"
"990000","2.2433533668518066","2.2433533668518066","2.2433533668518066","1979","1979","1979"
"990500","2.2015321254730225","2.2015321254730225","2.2015321254730225","1980","1980","1980"
"991000","2.215057134628296","2.215057134628296","2.215057134628296","1981","1981","1981"
"991500","2.189647674560547","2.189647674560547","2.189647674560547","1982","1982","1982"
"992000","2.150500535964966","2.150500535964966","2.150500535964966","1983","1983","1983"
"992500","2.022265672683716","2.022265672683716","2.022265672683716","1984","1984","1984"
"993000","2.2601478099823","2.2601478099823","2.2601478099823","1985","1985","1985"
"993500","2.3388705253601074","2.3388705253601074","2.3388705253601074","1986","1986","1986"
"994000","2.7710485458374023","2.7710485458374023","2.7710485458374023","1987","1987","1987"
"994500","2.0771729946136475","2.0771729946136475","2.0771729946136475","1988","1988","1988"
"995000","2.121551275253296","2.121551275253296","2.121551275253296","1989","1989","1989"
"995500","2.1557586193084717","2.1557586193084717","2.1557586193084717","1990","1990","1990"
"996000","2.0738961696624756","2.0738961696624756","2.0738961696624756","1991","1991","1991"
"996500","1.8315353393554688","1.8315353393554688","1.8315353393554688","1992","1992","1992"
"997000","2.33322811126709","2.33322811126709","2.33322811126709","1993","1993","1993"
"997500","2.4194462299346924","2.4194462299346924","2.4194462299346924","1994","1994","1994"
"998000","2.0722055435180664","2.0722055435180664","2.0722055435180664","1995","1995","1995"
"998500","2.1765952110290527","2.1765952110290527","2.1765952110290527","1996","1996","1996"
"999000","2.1724960803985596","2.1724960803985596","2.1724960803985596","1997","1997","1997"
"999500","2.480221748352051","2.480221748352051","2.480221748352051","1998","1998","1998"
"1000000","2.1070895195007324","2.1070895195007324","2.1070895195007324","1999","1999","1999"
"1000500","1.9589459896087646","1.9589459896087646","1.9589459896087646","2000","2000","2000"
"1001000","2.1201114654541016","2.1201114654541016","2.1201114654541016","2001","2001","2001"
"1001500","2.504155158996582","2.504155158996582","2.504155158996582","2002","2002","2002"
"1002000","2.0494463443756104","2.0494463443756104","2.0494463443756104","2003","2003","2003"
"1002500","2.486774444580078","2.486774444580078","2.486774444580078","2004","2004","2004"
"1003000","2.3310112953186035","2.3310112953186035","2.3310112953186035","2005","2005","2005"
"1003500","1.9957717657089233","1.9957717657089233","1.9957717657089233","2006","2006","2006"
"1004000","2.428333282470703","2.428333282470703","2.428333282470703","2007","2007","2007"
"1004500","2.332171678543091","2.332171678543091","2.332171678543091","2008","2008","2008"
"1005000","2.0623316764831543","2.0623316764831543","2.0623316764831543","2009","2009","2009"
"1005500","2.03433895111084","2.03433895111084","2.03433895111084","2010","2010","2010"
"1006000","2.6301276683807373","2.6301276683807373","2.6301276683807373","2011","2011","2011"
"1006500","2.3186683654785156","2.3186683654785156","2.3186683654785156","2012","2012","2012"
"1007000","2.486180543899536","2.486180543899536","2.486180543899536","2013","2013","2013"
"1007500","2.2962701320648193","2.2962701320648193","2.2962701320648193","2014","2014","2014"
"1008000","2.282538890838623","2.282538890838623","2.282538890838623","2015","2015","2015"
"1008500","2.1440377235412598","2.1440377235412598","2.1440377235412598","2016","2016","2016"
